I
1100 Generated by WorldEditor 1.6.1r1

1      6 0 0 NTTX Mururoa Atoll
1302 city Mururoa Atoll
1302 country French Polynesia
1302 datum_lat -21.810277778
1302 datum_lon -138.816944444
1302 faa_code 
1302 iata_code UOA
1302 icao_code NTTX
1302 region_code NT
1302 state (unassigned)
1302 transition_alt 3000
1302 transition_level 
100 45.72 2 1 0.25 0 1 0 08 -21.80937309 -138.82485108    0    0 3 0 0 0 26 -21.81000140 -138.80163695   89    0 3 0 0 0
110 2 0.25 0.0000 Taxiway
111 -21.80985658 -138.82428376
111 -21.80960615 -138.82371053
111 -21.80949022 -138.82438068
111 -21.80957506 -138.82485740
113 -21.80984094 -138.82486605
110 2 0.25 0.0000 Taxiway
111 -21.81063951 -138.80287558
111 -21.81027471 -138.80287433
111 -21.81017154 -138.80275543
111 -21.81001566 -138.80319812
111 -21.81014521 -138.80365672
111 -21.81025841 -138.80354282
113 -21.81062285 -138.80354510
110 2 0.25 311.3500 Taxiway
111 -21.81020698 -138.80164482
112 -21.81047253 -138.80048435 -21.81067181 -138.79999743
111 -21.81087339 -138.79979738
111 -21.81168692 -138.79881544
111 -21.81186692 -138.79877336
111 -21.81233797 -138.79914876
111 -21.81241578 -138.79936867
112 -21.81214004 -138.79950359 -21.81206016 -138.79961448
111 -21.81177016 -138.80010829
112 -21.81134198 -138.80085192 -21.81125507 -138.80098132
112 -21.81135783 -138.80137518 -21.81141108 -138.80148798
111 -21.81148158 -138.80158641
111 -21.81076780 -138.80300221
111 -21.81090913 -138.80320677
111 -21.81131989 -138.80342085
111 -21.81139675 -138.80327809
111 -21.81164863 -138.80346749
111 -21.81178365 -138.80319250
111 -21.81215466 -138.80206503
111 -21.81232864 -138.80213457
111 -21.81244360 -138.80193761
111 -21.81222706 -138.80178435
111 -21.81250800 -138.80130208
111 -21.81273325 -138.80122859
111 -21.81282553 -138.80128831
111 -21.81377119 -138.79963422
111 -21.81357945 -138.79950722
111 -21.81437474 -138.79814828
111 -21.81450576 -138.79818310
111 -21.81470174 -138.79782635
111 -21.81478262 -138.79783577
111 -21.81487979 -138.79769781
111 -21.81476054 -138.79761694
111 -21.81486216 -138.79744412
111 -21.81424748 -138.79712973
111 -21.81389414 -138.79758168
111 -21.81352240 -138.79761340
111 -21.81354080 -138.79704648
111 -21.81288565 -138.79642011
111 -21.81135655 -138.79826767
111 -21.81146520 -138.79836762
111 -21.81149283 -138.79856026
111 -21.81064020 -138.79958119
112 -21.81005362 -138.80052709 -21.80985238 -138.80105054
113 -21.80984715 -138.80163174
111 -21.81282896 -138.79863672
111 -21.81287582 -138.79867572
111 -21.81293120 -138.79862066
111 -21.81306113 -138.79871473
111 -21.81274589 -138.79915063
111 -21.81268412 -138.79909786
111 -21.81268823 -138.79900277
113 -21.81261002 -138.79893513
130 Airport Boundary
111 -21.81017449 -138.82683385
111 -21.81070728 -138.80389322
111 -21.81191710 -138.80390262
111 -21.81532855 -138.79767750
111 -21.81305149 -138.79564808
111 -21.81119723 -138.79797606
111 -21.80895266 -138.80177335
113 -21.80850378 -138.82732297
15 -21.81274706 -138.79729813 -49.86 Ramp 1
1300 -21.81055804 -138.80321210 -180.13 misc jets|turboprops|props|fighters Ramp 2
1301 C none 
18 -21.80926265 -138.80200307 1 Airport Beacon
19 -21.80941009 -138.80256921 0 Windsock
19 -21.80886220 -138.82453304 0 Windsock
99
