I
1100 Generated by WorldEditor 1.6.1r1

1      6 0 0 NTGH Hikueru
1302 city Tupapati
1302 country French Polynesia
1302 datum_lat -17.547777778
1302 datum_lon -142.613055556
1302 faa_code 
1302 iata_code HHZ
1302 icao_code NTGH
1302 region_code NT
1302 state Tuamotu Island
1302 transition_alt 9000
1302 transition_level 
100 23.00 2 0 0.00 0 0 0 10 -17.54713050 -142.61397536    0    0 2 0 0 0 28 -17.55117592 -142.60347381    0    0 2 0 0 0
110 2 0.00 112.0000 Park
111 -17.54865818 -142.61030088
111 -17.54874490 -142.61022510
111 -17.54879986 -142.61018891
111 -17.54886180 -142.61019962
111 -17.54937376 -142.61043454
111 -17.54942800 -142.61054586
111 -17.54942496 -142.61066660
111 -17.54938896 -142.61084186
111 -17.54935039 -142.61100644
111 -17.54979277 -142.61120182
111 -17.55021492 -142.61009086
111 -17.54977782 -142.60990440
111 -17.54965677 -142.61010787
111 -17.54958811 -142.61021949
111 -17.54952093 -142.61028514
111 -17.54943179 -142.61028745
111 -17.54891834 -142.61006270
111 -17.54887211 -142.61003274
111 -17.54884861 -142.60995022
113 -17.54885477 -142.60978981
110 2 0.00 112.0000 Flip east
111 -17.55113053 -142.60388123
111 -17.55125468 -142.60382894
111 -17.55135191 -142.60378710
111 -17.55140426 -142.60371127
111 -17.55140676 -142.60363283
111 -17.55137397 -142.60355648
113 -17.55127213 -142.60351517
110 2 0.00 112.0000 Flip west
111 -17.54721735 -142.61345826
111 -17.54700605 -142.61355380
111 -17.54690696 -142.61361254
111 -17.54683372 -142.61370742
111 -17.54683803 -142.61380682
111 -17.54688542 -142.61387911
113 -17.54703415 -142.61393493
110 2 0.00 112.0000 Hangar access
111 -17.55011816 -142.61004917
111 -17.55020911 -142.60981636
111 -17.55001655 -142.60973494
113 -17.54992655 -142.60996772
130 Airport Boundary 7
111 -17.54630409 -142.61387621
111 -17.54764147 -142.61450147
111 -17.54908795 -142.61123641
111 -17.54990607 -142.61162495
111 -17.55066245 -142.60971463
111 -17.54984433 -142.60935847
111 -17.55213604 -142.60327278
113 -17.55067743 -142.60261344
1300 -17.54992632 -142.61024281  21.61 gate turboprops|props Ramp east
1301 B general_aviation 
1300 -17.54968716 -142.61084892  22.00 gate turboprops|props Ramp west
1301 B general_aviation 
19 -17.55118978 -142.60440547 0 WS 28
19 -17.54756559 -142.61384623 0 WS 10
99
