I
1130 Generated by WorldEditor 2.1.0r1

1      7 0 0 NCPY Penrhyyn/Tongareva
1302 city Penrhyn Island
1302 country Cook Islands
1302 datum_lat -9.006061111
1302 datum_lon -158.036316667
1302 faa_code 
1302 gui_label 2D
1302 iata_code PYE
1302 icao_code NCPY
1302 region_code NC
1302 state (unassigned)
1302 transition_alt 13000
1302 transition_level 13000
100 82.91 5 0 1.00 0 0 0 14 -09.00629146 -158.03662656    0    0 0 0 0 0 32 -09.02364779 -158.02730737    0   67 0 0 0 0
110 2 0.00 0.0000 Terminal
111 -09.00589192 -158.03625137
111 -09.00593949 -158.03631933
111 -09.00604148 -158.03624615
113 -09.00599391 -158.03617819
110 4 0.00 0.0000 Dirt Road
111 -09.00379486 -158.03737637
111 -09.00481268 -158.03684253
112 -09.00552206 -158.03647152 -09.00566133 -158.03641423
111 -09.00592390 -158.03639073
111 -09.00592390 -158.03636283
111 -09.00587603 -158.03636283
112 -09.00554527 -158.03642745 -09.00543502 -158.03645830
111 -09.00508347 -158.03666078
113 -09.00377854 -158.03734406
110 5 1.00 151.7000 Apron
111 -09.00753866 -158.03555442
111 -09.00744136 -158.03542113
111 -09.00616213 -158.03612233
113 -09.00623081 -158.03626721
110 1 1.00 151.6600 Asphalt Pad
111 -09.00604788 -158.03699218
111 -09.00644236 -158.03677629
111 -09.00622859 -158.03637586
113 -09.00583411 -158.03659175
130 Airport Boundary
111 -09.02411588 -158.02756837
111 -09.02431861 -158.02747890
111 -09.02476045 -158.02752100
111 -09.02480203 -158.02703679
111 -09.02473445 -158.02653679
111 -09.02471366 -158.02608416
111 -09.02383519 -158.02672626
111 -09.02243171 -158.02749469
111 -09.02071395 -158.02838754
111 -09.02028251 -158.02854017
111 -09.02016295 -158.02849280
111 -09.02004860 -158.02858754
111 -09.01986666 -158.02880333
111 -09.01716343 -158.03026718
111 -09.01688648 -158.03041118
111 -09.01613795 -158.03088864
111 -09.01318223 -158.03232615
111 -09.01305747 -158.03225668
111 -09.01297638 -158.03231984
111 -09.01289529 -158.03243352
111 -09.01265826 -158.03264194
111 -09.01216548 -158.03279983
111 -09.01200954 -158.03282509
111 -09.01195340 -158.03293877
111 -09.01185041 -158.03311262
111 -09.00862937 -158.03477616
111 -09.00848923 -158.03479578
111 -09.00852833 -158.03452776
111 -09.00846817 -158.03442725
111 -09.00791467 -158.03470746
111 -09.00812223 -158.03507599
111 -09.00706539 -158.03559480
111 -09.00628206 -158.03601145
111 -09.00589582 -158.03613937
111 -09.00572616 -158.03616861
111 -09.00563952 -158.03613937
111 -09.00552267 -158.03636383
111 -09.00529308 -158.03651295
111 -09.00488958 -158.03672797
111 -09.00377927 -158.03732162
111 -09.00404125 -158.03778265
111 -09.00478978 -158.03730899
111 -09.00544473 -158.03710058
111 -09.00559444 -158.03714479
111 -09.00571919 -158.03724584
111 -09.00598741 -158.03721426
111 -09.00699792 -158.03675323
111 -09.00820718 -158.03606375
111 -09.01305749 -158.03355197
111 -09.01794530 -158.03092896
111 -09.02120621 -158.02920175
111 -09.02151310 -158.02921691
111 -09.02187239 -158.02897438
111 -09.02229905 -158.02862576
111 -09.02280805 -158.02840597
111 -09.02286746 -158.02848557
111 -09.02305459 -158.02838031
111 -09.02321573 -158.02829083
111 -09.02328331 -158.02818031
111 -09.02330410 -158.02812241
113 -09.02338727 -158.02805399
14 -09.00608015 -158.03625656   6.56 0 Tower Viewpoint
1300 -09.00640825 -158.03607018 330.34 misc jets|turboprops|props|helos|fighters Gravel Apron
1301 B none 
19 -09.00583338 -158.03711560 0 New Windsock 34
99
